LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_1,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT3,BILL_AMT5,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,dpnm
180000,1,1,2,41,0,0,0,0,0,0,105347,49287,238,6241,2324,1019,1,0,1452,0
100000,1,1,2,35,-1,2,0,0,-1,0,1818,2449,40342,0,1020,0,41113,1000,1400,1
500000,1,1,3,38,-2,-2,-2,-2,-2,-2,1523,0,0,0,0,0,0,0,0,1
50000,1,2,1,38,0,0,0,0,0,0,13921,16394,7717,1500,2000,1091,2000,500,500,0
290000,1,1,2,36,0,0,0,0,0,0,215472,213253,103575,11000,9500,4000,3003,2000,2000,0
270000,1,1,2,32,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0
250000,1,1,2,33,-2,-2,-2,-2,-2,-2,5017,-29,-29,22581,0,0,0,0,5821,0
80000,1,3,1,45,2,0,0,0,0,0,75222,68466,59339,2379,6036,1763,1187,650,0,1
360000,1,1,1,35,-1,-1,-1,-1,-1,-1,1540,6342,1274,1102,6353,5105,1277,0,2058,0
50000,1,1,2,40,1,2,0,0,0,0,25667,27213,28458,1500,1500,1771,1500,1053,1093,0
420000,1,1,2,35,0,0,0,0,0,0,168182,149406,128344,15000,6000,5000,10000,10000,10000,0
180000,1,1,1,39,0,0,0,-1,0,0,257579,281713,122295,20000,11000,145000,26000,0,101005,0
180000,1,1,2,36,-2,-2,-2,-2,-1,-1,0,0,680,0,0,0,680,34704,700,0
220000,1,1,1,45,-1,-1,-1,-1,-1,-1,3455,5874,416,12001,5874,416,416,416,416,0
210000,1,4,2,45,-2,-2,-2,-2,-2,-2,2563,1032,3499,5854,1032,788,3565,3372,15381,0
180000,1,2,1,47,0,0,0,0,0,0,179253,97338,65977,3700,3700,4100,2360,2500,2618,0
210000,1,2,1,44,1,2,0,0,0,0,236136,216703,96240,0,9400,5000,2000,1800,10000,0
20000,1,2,1,50,1,2,2,2,0,0,18206,19930,780,1000,3000,0,0,0,0,0
50000,1,2,1,50,2,2,2,2,2,2,19786,21864,23494,0,3008,0,2638,0,845,1
250000,1,3,1,51,-2,-2,-2,-2,-2,-2,-18,-18,-18,2518,0,0,0,0,0,0
50000,1,1,2,51,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0
50000,1,2,1,56,0,0,0,0,0,0,46794,48062,18713,1756,1982,2162,633,1007,627,0
50000,1,3,1,51,0,0,0,0,0,0,44147,36421,19131,1785,1973,1311,683,707,735,1
50000,1,1,3,51,0,0,0,0,0,0,48600,49259,16016,1986,1638,1130,449,418,416,0
50000,1,1,1,48,2,2,2,2,0,0,47009,50382,40973,4000,1500,0,1275,1377,1882,0
370000,1,2,1,55,0,0,0,0,0,0,360546,370605,310869,15901,13603,13500,11014,12024,16027,0
20000,1,3,1,56,1,2,2,2,2,0,9453,10730,11748,1000,900,2000,0,900,3200,1
300000,1,3,1,61,0,0,0,0,0,0,269781,282818,123239,10001,11001,12001,10001,5001,5001,0
50000,1,2,1,53,0,0,0,0,0,0,48120,48954,18685,1818,1948,1835,669,692,707,0
200000,1,1,1,52,-1,-1,-1,-1,-1,-1,2343,1443,1443,3943,1443,1443,1443,1443,1443,0
180000,1,2,1,53,-1,-1,-1,-1,-1,-1,316,316,316,316,316,316,316,316,466,1
490000,1,2,1,50,0,0,0,0,0,0,208353,210880,217883,10000,10000,10000,10000,10000,8000,0
330000,1,1,2,65,0,0,0,0,0,0,20727,184973,158958,194000,6710,6223,5671,5274,4657,0
160000,1,2,1,50,1,2,2,2,0,0,142779,148953,48552,7700,6100,0,2000,2000,2000,1
80000,1,2,2,48,0,0,0,0,0,0,74040,72885,48350,3500,2500,2000,2000,2000,2000,0
30000,1,3,2,52,1,2,0,0,0,0,18034,16635,14296,6,1335,2000,0,0,939,0
150000,1,2,2,52,-2,-2,-2,-1,0,0,4966,-4661,131969,1406,133122,136320,5001,5000,5001,0
50000,1,1,2,50,0,0,0,0,0,0,22551,18830,19414,1296,1318,1303,682,703,696,0
50000,1,2,1,52,0,0,2,0,0,0,43286,46706,49026,5500,0,2500,2000,2000,2058,0
200000,1,3,1,50,-2,-2,-2,-2,-1,-1,17306,20341,17466,17380,20341,16223,17466,16613,17935,0
240000,1,2,1,54,0,0,0,2,0,0,14332,249258,204754,2000,234000,30,7046,7023,10005,0
50000,1,2,2,51,0,0,0,0,0,0,41700,44131,14525,1853,2126,1237,520,539,542,0
150000,1,1,2,53,0,0,0,0,-2,-2,103720,105000,0,5000,3000,0,0,0,0,0
190000,1,2,1,58,1,2,0,0,0,0,147335,139664,113086,0,6586,5881,3292,3399,3469,0
450000,1,2,1,66,-2,-2,-2,-2,-2,-2,-81,-1318,-20753,15110,40,258,9,23,27,0
30000,1,3,1,55,3,2,2,7,7,7,2395,2395,2395,0,0,0,0,0,0,1
410000,1,2,1,63,0,0,0,0,0,0,429392,411492,308888,15120,16284,16524,10320,8525,6739,1
50000,1,3,1,55,0,0,0,2,2,-2,50805,51393,21942,1750,5600,34,10600,712,729,1
240000,1,2,2,57,-1,-1,-1,-1,0,0,1115,2206,63226,1211,2455,64395,1917,4160,1710,0
20000,2,3,2,26,0,0,0,0,0,0,19026,19417,15574,2302,2004,1200,1000,0,0,0
290000,2,1,2,42,-2,-2,-2,-2,-2,-2,768,2632,4684,42863,2632,11780,4684,3685,4352,0
330000,2,1,2,28,0,0,0,0,0,0,32316,28743,25432,2000,2000,2000,800,687,812,0
170000,2,2,2,23,0,0,0,0,0,0,139172,139639,98827,4970,5300,10000,3500,3500,4000,0
70000,2,1,2,23,2,2,0,0,0,0,72593,74271,50700,0,7463,2200,2840,1781,1812,1
120000,2,1,2,24,-2,-2,-1,-1,0,0,14709,3529,15811,9326,3538,11050,5313,516,6202,0
250000,1,1,1,53,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,1
290000,2,3,2,29,0,0,0,0,0,0,279804,283202,285291,10000,11000,10000,10000,11000,11000,0
20000,2,2,2,26,0,0,0,0,0,0,25451,21148,2692,3000,1500,1035,54,24056,21000,0
80000,2,1,2,23,2,2,2,0,0,2,74860,78259,50748,6865,37,2122,3600,1600,18,1
30000,2,2,2,22,1,2,0,0,0,0,27332,27832,27278,0,2006,2000,1100,1137,1300,0
50000,2,2,2,23,2,0,0,-2,-1,-1,8730,0,5412,1000,0,0,5412,2000,0,1
30000,2,2,2,21,2,0,0,2,-1,-1,23243,25693,165,1704,2168,1000,165,0,0,1
200000,2,2,2,22,0,0,0,0,0,2,205736,132963,153040,7758,5001,15000,10800,5600,0,1
70000,2,2,2,23,0,0,0,0,0,0,32244,34308,36046,1841,1600,1900,1300,1489,1800,0
50000,2,2,1,26,0,0,0,0,0,0,50905,50783,50937,2200,2100,2000,2000,2000,2300,0
30000,2,2,2,22,0,0,0,0,-1,0,14617,20430,7746,3000,3376,5076,8009,6017,3023,0
70000,2,2,2,22,2,2,2,2,0,0,64838,69422,28736,6000,2000,55,1170,1100,1170,0
80000,2,2,2,22,2,0,0,0,0,0,73954,99205,48043,5400,3451,3577,2000,1800,1800,1
50000,2,2,2,25,0,0,0,0,0,0,33703,28481,26691,1800,1800,1400,915,1500,1500,0
300000,2,2,2,26,0,0,0,-1,0,0,29300,6893,49161,1214,2000,49379,1500,2000,15000,0
30000,2,2,2,22,-1,0,0,0,0,0,2006,28844,25885,1157,25885,1500,2170,1000,1000,0
50000,2,2,2,30,0,0,0,0,0,0,49129,49049,29158,1833,1804,1494,1031,1062,1092,0
50000,2,3,1,31,0,0,0,0,0,0,50734,44333,44501,1700,2016,1600,2100,1000,47000,0
80000,2,2,2,22,-1,-1,-1,0,0,-1,3436,10007,2961,3473,10020,2986,22,3835,5683,0
50000,2,2,2,23,0,0,0,0,0,0,40760,23203,13466,1500,1500,1100,1466,5556,598,0
50000,2,2,1,23,0,0,0,0,0,0,50859,49993,29562,1965,2150,2118,1045,1077,1070,0
40000,2,2,2,23,2,2,2,0,0,0,8160,9895,12723,1327,1000,2000,1500,2000,0,1
160000,2,2,2,23,0,0,0,0,-1,-1,17920,17164,1942,2000,3181,3012,1942,100025,3000,0
60000,2,1,2,23,0,0,0,0,0,0,21972,16711,7635,3126,1392,5033,3601,5200,3647,0
30000,2,2,2,23,0,0,0,2,0,0,27186,30398,29408,1451,3564,0,1174,1207,4302,1
30000,2,1,2,23,0,0,2,0,0,2,12936,15364,19203,3200,0,2000,3000,0,2000,0
30000,2,2,2,23,0,0,0,0,0,0,34084,32006,31247,1521,1573,1500,1300,1300,1329,0
90000,2,1,2,23,-1,-1,-1,0,0,0,5802,10967,12467,4657,10967,10000,249,0,0,0
100000,2,2,2,24,0,0,0,0,0,0,85343,78703,75360,2916,3000,3000,3000,3000,2700,0
50000,2,1,2,23,0,0,0,0,0,2,8400,10433,12268,1160,1181,1191,1016,0,1499,0
90000,2,2,2,25,0,0,0,0,-1,-1,28276,30336,9852,1505,1536,1000,9852,2160,400,0
90000,2,2,2,28,2,2,0,0,0,2,65521,65212,70652,0,2368,2500,5140,0,2600,1
50000,2,2,2,23,2,0,0,0,0,0,48668,45445,28056,4034,2000,5008,1000,2000,1000,1
80000,2,2,1,25,0,0,0,0,0,0,76117,46137,48286,2300,2200,3207,2000,2000,2000,0
60000,2,2,2,25,0,0,0,0,0,0,6234,8270,10076,1276,1144,1161,950,700,1000,0
80000,2,2,2,25,0,0,0,0,0,0,4418,10190,17748,3000,3000,4000,5000,1000,1310,0
20000,2,2,2,25,2,2,2,2,2,2,14549,16580,18766,2845,0,2067,1000,0,1664,0
30000,2,1,2,25,2,2,2,2,2,2,7593,4476,8153,2379,7,7002,13,155,1,0
80000,2,2,2,24,0,0,0,0,0,-1,60423,20407,3810,2007,2000,1014,0,23836,3000,0
160000,2,2,2,24,-1,2,-1,2,-1,-1,2227,632,316,0,632,0,316,632,0,0
460000,2,1,1,34,-1,0,0,0,0,0,11689,15418,25546,2000,3000,8000,4000,16000,6000,0
90000,2,2,2,24,1,2,0,0,0,0,88550,75808,65300,3000,3500,3000,3000,3000,5000,1
30000,2,2,2,24,3,2,2,7,7,7,300,300,300,0,0,0,0,0,0,0
220000,2,2,2,28,0,0,0,0,0,0,224166,213888,216543,8200,7729,9207,7917,7911,8203,0
70000,2,3,2,22,0,0,0,0,0,0,53443,39926,5022,3000,2500,2500,1000,1000,500,0
110000,2,2,2,24,2,2,2,2,2,2,107378,111661,113035,5500,5300,4000,4000,0,4540,1
50000,2,2,1,25,0,0,0,-1,-1,0,16092,-1618,46976,2352,809,928,48659,1400,2000,0
120000,2,1,2,26,-2,-2,-2,-2,-2,-2,316,316,316,316,316,316,316,316,1844,0
150000,2,2,2,26,0,0,0,0,0,0,127487,118785,106323,6000,4500,5400,3900,4500,4000,0
140000,2,2,2,26,0,0,0,0,0,0,182424,120176,64570,10207,9120,3000,2117,2000,2000,0
120000,2,1,2,26,0,0,0,0,0,0,102157,91442,72666,5367,20000,3500,2512,7500,4000,0
40000,2,2,2,26,0,0,0,0,-1,-1,36835,35964,516,2000,2000,5000,516,39235,2000,0
90000,2,2,2,30,2,0,0,0,0,2,75620,73980,77094,3300,3350,3300,5500,1600,3950,1
50000,2,2,2,23,3,2,2,2,0,0,22613,24482,25283,0,3200,910,1000,2500,0,1
130000,2,2,2,26,-2,-2,-1,2,-1,2,90833,740,73758,2788,740,0,73758,0,2342,0
180000,2,1,2,26,-2,-2,-2,-2,-2,-2,100,100,100,100,100,100,100,100,100,0
220000,2,1,2,26,0,0,-1,-1,-1,-1,4750,3791,5850,2012,3791,8493,5850,11304,2067,0
160000,2,2,1,29,0,0,0,2,0,0,6252,6854,3164,4000,2230,0,16,16,81,0
70000,2,3,2,29,0,-1,-1,2,0,0,20064,25510,25377,24336,3010,0,875,600,1000,0
60000,2,1,2,27,0,0,2,2,0,0,4262,8396,8971,3000,1500,0,1000,2000,1000,1
140000,2,2,2,27,0,0,0,0,2,2,120072,72631,59275,2824,2508,4973,2300,0,3000,0
70000,2,2,1,27,0,0,2,2,2,2,68425,72616,50995,6800,3100,15,3850,0,1800,0
320000,2,2,2,28,-1,-1,-1,-1,-1,-1,4114,944,1747,390,944,473,5000,1200,980,0
60000,2,1,2,28,0,0,0,2,0,0,20217,7139,4855,1116,2420,0,800,1000,0,0
360000,2,1,2,27,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,1
500000,2,1,2,27,0,0,-1,-1,-2,-1,3715,827,-4954,2013,1044,163,5,8007,1282,0
200000,2,1,2,28,1,-2,-2,-1,-1,0,0,0,1156,0,0,1545,1156,5000,3000,0
160000,2,2,2,28,-1,-1,-1,0,0,0,1049,2164,3720,2060,2164,2000,1500,2000,1737,0
80000,2,2,2,44,0,-1,-1,-2,-2,-2,7491,0,0,2900,0,0,0,0,0,0
20000,2,2,2,39,0,0,0,0,0,0,19064,18186,19026,2000,2000,2000,5000,1000,6000,0
110000,2,3,2,41,1,2,0,0,0,0,105152,100364,65582,0,5200,5000,2500,2600,2702,0
30000,2,2,1,38,-1,-1,-2,-1,0,-1,2805,0,49300,0,0,48514,986,691,4645,0
140000,2,2,1,31,1,-2,-1,-1,-2,-2,-53,1117,0,0,1170,0,0,0,278,0
150000,2,2,1,32,0,0,0,0,0,-1,17594,15919,7954,1609,2000,1000,0,8049,1000,0
140000,2,2,2,33,0,0,0,0,0,0,54279,59465,63670,2615,5000,5000,2455,5000,5000,0
460000,2,2,2,35,0,0,0,0,0,0,442291,450047,396600,16000,17610,17500,13810,14100,14520,1
60000,2,2,2,28,0,0,0,0,0,0,58204,56616,57504,2030,2083,1983,2200,2500,2200,0
90000,2,3,1,40,1,2,2,3,2,2,78976,89609,88261,7500,7300,0,3300,3300,0,1
130000,2,4,1,44,2,2,2,2,0,0,112570,118539,115793,0,11323,0,4294,4700,4260,1
300000,2,2,2,28,0,0,0,0,0,0,25193,35228,12570,10000,1377,1149,2000,615,9000,0
130000,2,2,1,29,1,2,2,2,2,2,85342,89895,93136,5000,4100,0,7000,0,7200,0
160000,2,2,1,29,-1,-1,-1,-1,-1,-1,3617,5816,615,2122,5822,5524,615,25139,2100,0
20000,2,2,2,36,0,0,0,0,0,2,12530,14596,16790,1500,1600,1500,1500,800,0,0
20000,2,3,1,42,2,2,2,0,0,0,16478,18592,19993,2994,0,1238,800,0,1000,1
210000,2,1,2,34,-1,-1,-1,-1,-1,-1,5081,3853,2338,4055,3856,3945,2338,1767,0,0
100000,2,2,1,38,0,0,0,2,2,2,89745,96808,67873,3421,7728,0,5000,2600,0,0
120000,2,1,1,43,0,0,0,0,0,2,24484,28999,33732,3000,3000,2000,5000,0,10000,1
60000,2,3,1,41,0,0,0,0,0,0,56261,55953,55063,1993,2627,2700,2500,2300,3000,0
30000,2,2,2,26,2,2,2,2,0,0,30028,28804,17448,0,3400,0,0,0,0,1
290000,2,1,1,30,0,0,0,0,0,0,53476,49979,33231,2009,2569,1532,987,1002,1035,0
260000,2,2,2,34,0,0,0,0,0,0,40066,38730,40122,2000,3030,5039,7000,3000,10000,0
130000,2,3,1,34,0,0,2,0,0,0,124777,129713,122349,12000,0,5100,4820,3844,4500,0
180000,2,2,1,42,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0
80000,2,2,1,36,0,0,0,0,0,0,79407,59040,38185,2491,2540,1566,1485,1258,3600,0
70000,2,2,1,38,0,0,0,0,0,0,59195,34689,36252,2195,1881,1892,1444,1490,1344,0
290000,2,2,2,34,0,0,0,0,0,0,58481,40597,37454,2000,2000,2000,2000,2000,2000,0
80000,2,2,1,37,-1,0,0,2,2,2,28652,33071,34184,2000,4000,1300,1500,0,1300,0
300000,2,2,1,27,-2,-2,-2,-2,-2,-2,2200,1109,474,1378,1422,0,474,337,1394,0
200000,2,1,1,28,0,0,0,0,0,0,148880,155170,160950,7000,7200,8000,6000,6500,7000,0
30000,2,1,2,29,0,0,0,0,2,0,15982,13565,14979,2226,1539,2500,0,1000,1000,0
240000,2,1,2,35,0,0,0,0,0,0,86508,87475,91128,3583,2768,2817,2928,37950,4303,0
500000,2,1,1,35,-1,-1,-1,-1,0,0,416,1563,14802,258,1563,21557,1000,8000,23762,0
30000,2,2,1,45,2,0,0,0,0,0,31548,31237,13781,1665,1676,1223,493,511,514,0
180000,2,1,2,28,2,2,2,2,0,0,2096,5570,8643,1721,2005,31,5000,1000,5000,0
180000,2,2,1,31,-2,-2,-2,-2,-2,-2,384,0,503,0,0,0,503,2343,1988,1
180000,2,1,2,37,0,0,0,0,0,0,34607,46667,33928,10000,5000,15000,5000,2000,5000,0
260000,2,2,2,26,0,0,0,0,0,0,217735,220219,185282,9553,7893,9241,7106,6506,6240,0
80000,2,2,2,33,-1,-1,-2,-1,0,0,1305,-789,1042,0,0,2000,0,0,193,0
400000,2,2,2,38,-2,-2,-2,-2,-1,0,0,0,45374,0,0,0,45374,1113,1129,0
360000,2,3,2,27,-2,-2,-2,-2,-2,-1,0,-2,-8,750,2,470,0,2504,1153,0
130000,2,1,2,29,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,1313,0
50000,2,2,2,35,0,0,0,0,0,0,48848,45434,24124,2000,2000,1900,1032,3000,907,0
290000,2,2,2,29,-1,0,0,0,0,0,19315,29312,31004,15000,2000,3000,0,0,4280,0
360000,2,1,1,38,-1,-1,-1,-1,-1,0,1873,5757,8093,13537,5762,29000,8093,1500,3513,0
240000,2,2,2,29,0,0,0,0,0,0,238225,239228,195320,9000,10500,10000,7000,7300,7439,0
80000,2,3,1,41,0,0,0,0,0,0,76095,64065,55868,3500,2600,2000,2000,2303,2300,0
230000,2,2,2,32,1,-2,-2,-1,-1,-1,-46,-46,4829,0,0,4872,4829,1788,1266,1
230000,2,1,1,39,0,0,0,0,0,0,219712,229229,145270,30500,25000,10000,5000,5000,18000,0
330000,2,2,1,37,-1,-1,-1,-1,0,0,2202,2335,6646,2911,2579,7278,6,26,2089,0
30000,2,2,1,34,1,2,2,0,0,0,22419,23502,24996,3207,0,1800,1100,2000,1977,0
120000,2,2,1,33,0,0,0,0,0,0,42687,50865,57873,5000,5000,5000,5000,5000,3000,0
60000,2,4,1,30,-2,-2,-2,-2,-2,-2,3591,-5,1360,0,0,5,1360,1180,3302,0
230000,2,2,1,42,-2,-2,-2,-2,-2,-2,430,430,430,430,430,430,430,430,430,1
330000,2,2,1,43,1,-1,-1,-2,-2,-2,-58,0,0,22359,5895,0,0,0,0,0
380000,2,2,1,44,-1,-1,-2,-1,0,-1,1040,0,37811,0,0,12500,25311,1500,5680,0
150000,2,1,2,27,-1,-1,-1,-1,0,-1,8404,11848,3685,4493,11848,7435,0,3545,5718,0
170000,2,3,2,29,0,0,0,0,0,0,116048,119050,122345,4200,4300,4400,4518,4500,5000,1
200000,2,2,1,30,-1,2,-1,-1,-1,-1,1626,3049,2423,233,3049,700,2423,2210,1233,0
200000,2,2,1,31,0,0,0,0,0,0,24605,26750,10885,1462,1559,2000,390,328,180,0
260000,2,2,1,32,0,0,0,0,0,0,104717,102369,82150,5300,3500,3000,3000,4000,4000,0
430000,2,2,1,47,-1,-1,-1,-1,-1,-1,1343,5271,157,909,5319,757,157,157,5989,0
20000,2,2,1,46,1,2,2,2,0,0,10935,13169,14430,1000,1900,1000,1000,0,8119,1
200000,2,2,1,30,0,0,0,0,0,0,75014,80096,85093,3190,4195,4300,5000,3196,3231,0
290000,2,1,2,31,-2,-2,-2,-2,-2,-2,5307,11495,4084,4739,11527,15537,4873,26348,2306,0
240000,2,1,2,28,0,0,0,0,0,0,188956,189471,195624,7200,7500,6300,6000,6100,6000,0
290000,2,1,1,34,-1,-1,-1,-1,-1,-1,3412,11859,1170,1573,11886,2485,1170,20328,375,0
490000,2,1,2,41,0,0,0,0,0,0,250970,248203,63192,10000,11547,4600,2000,2000,2000,0
230000,2,1,1,39,-2,-2,-2,-2,-2,-2,970,1636,334,1483,1640,1152,335,460,553,0
290000,2,2,2,26,0,0,0,0,0,0,81022,102180,59358,2121,48345,1689,1516,1240,1211,0
20000,2,3,2,28,-1,2,2,2,-1,-1,5741,5754,858,0,2294,0,1056,0,935,0
300000,2,1,2,28,0,0,0,-1,-1,-2,9582,7198,9356,1818,7217,7023,9383,3714,6546,0
130000,2,2,1,48,-1,-1,-1,2,0,-1,390,1170,390,390,1170,0,0,390,390,1
150000,2,2,1,37,0,0,0,0,0,0,119398,98481,97178,3459,4913,3929,2390,3052,6300,0
50000,2,2,1,37,0,0,0,0,0,0,35874,34602,27568,1600,3000,1477,2000,1500,2500,0
200000,2,2,1,45,-2,-2,-2,-2,-2,-2,1182,198,0,0,198,3532,0,0,0,0
180000,2,2,1,47,-1,-1,-1,-1,-1,0,107,7609,1650,825,7609,825,1650,0,8214,0
300000,2,1,1,43,-1,-1,-2,-1,-1,-1,21670,-5,1307,0,0,1583,1307,0,179,0
30000,2,2,3,41,1,2,2,2,2,2,8055,8973,10022,1500,0,1675,0,1065,0,1
420000,2,3,1,44,1,-1,0,0,0,-1,0,7248,0,5526,2000,2002,0,932,1861,0
320000,2,2,2,42,-1,-1,-1,-1,-1,0,2920,9433,2655,2610,9439,2493,2655,0,5682,0
380000,2,1,2,31,0,0,2,0,0,0,66979,69790,74078,5700,2500,3500,5000,5000,3400,0
270000,2,3,1,43,0,0,0,0,0,0,46107,40546,31700,1700,1700,1500,1100,1200,1200,0
150000,2,2,1,40,0,0,0,0,0,0,213638,168741,146787,7877,8069,6708,40502,5706,4860,0
180000,2,2,1,46,0,0,0,0,0,0,171768,165923,172388,7400,6100,6200,6543,6251,14614,0
180000,2,2,2,29,-2,-2,-2,-2,-2,-2,2639,0,0,0,0,0,0,0,661,1
140000,2,3,1,41,0,0,0,0,0,0,114133,128069,105702,10000,8000,5000,4000,4520,6000,1
90000,2,3,1,38,-1,0,0,0,0,0,85718,90120,65778,4200,5000,4776,2400,3000,3000,0
100000,2,2,1,33,0,0,0,0,-2,-2,83013,92887,0,8000,5000,0,0,0,0,0
60000,2,2,1,34,-1,2,2,2,2,-1,2084,145,145,0,0,0,0,1200,0,1
140000,2,2,2,42,0,0,0,2,0,0,117460,107289,41334,7000,16000,0,3000,2000,2000,0
50000,2,3,1,43,1,2,2,2,2,0,15214,17621,17257,0,3200,800,0,1000,3800,0
140000,2,1,1,39,1,-1,-1,-1,-1,0,0,190,32617,797,190,3269,32617,5000,2774,0
230000,2,2,2,31,1,2,0,0,0,2,19451,14718,15529,1017,5028,5003,3012,3,3898,0
240000,2,3,2,37,1,-2,-1,-1,-1,-1,-3,2486,580,0,2489,2500,580,490,177,0
180000,2,1,1,46,0,0,-2,-2,-2,-2,184650,0,0,0,0,0,0,0,0,0
80000,2,3,1,39,0,0,0,0,0,0,18787,20897,22545,1400,1352,1366,1000,1000,1000,0
150000,2,1,1,37,0,0,0,0,0,0,61137,63653,66249,2230,2306,2356,2372,2456,2631,0
300000,2,1,2,35,1,-2,-2,-2,-1,-1,0,0,150000,0,0,0,150000,0,267,0
420000,2,1,1,45,2,0,0,0,0,0,412289,409078,402926,16272,17029,15514,15056,13707,14128,1
60000,2,1,2,31,-1,-1,-1,-1,-2,-2,7233,1562,0,1596,1562,0,0,0,0,0
30000,2,3,1,48,0,0,0,0,0,0,29757,26386,7290,1720,1450,1010,500,0,0,0
210000,2,1,2,37,-1,-1,-1,-1,0,0,430,17036,46823,1570,17036,73158,936,29,630,0
170000,2,2,2,38,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,330,1290,1
270000,2,2,1,44,0,0,-1,0,0,0,24775,15896,50411,10203,15908,20000,29000,22000,1821,0
120000,2,1,2,39,-1,-1,-2,-2,-2,-2,28724,-72,-72,0,0,0,0,0,0,0
150000,2,3,2,42,0,0,0,0,-1,-1,30643,25977,920,1237,1354,5153,924,0,0,0
150000,2,1,2,37,-1,-1,-1,-1,-1,-1,7591,18987,1399,5538,18987,0,1399,150,203,1
240000,2,2,1,35,-2,-2,-2,-2,-2,-2,5391,4908,2582,7375,4908,5638,2587,4127,4942,0
130000,2,3,3,43,-1,0,-1,-1,0,-1,15923,396,776,70000,792,1552,0,776,3676,0
150000,2,3,1,38,0,0,0,0,0,0,105911,108761,79350,5530,4100,3150,2211,2270,2288,0
20000,2,1,1,37,0,0,0,0,0,0,19921,19146,20191,1594,1640,1592,685,662,827,0
390000,2,1,2,33,-2,-2,-2,-2,-2,-2,2703,0,1560,1017,0,0,1560,4386,12000,0
270000,2,2,1,39,0,0,0,0,0,0,161039,167788,174797,6000,6079,6213,12840,8500,8205,0
180000,2,1,1,45,-1,2,-1,-1,-1,-1,1560,316,316,0,316,316,316,316,316,1
200000,2,1,2,30,0,0,0,0,0,0,78866,69702,57098,20000,2513,1656,5000,20000,15000,0
180000,2,2,2,37,-1,-1,-2,-2,-2,-2,491,0,0,0,0,0,0,0,3738,0
330000,2,1,2,39,0,0,0,0,0,0,118467,100498,94164,4000,4600,4000,4190,6680,3500,0
140000,2,1,2,40,0,0,-1,0,0,-2,51270,4117,0,4500,4117,3000,0,0,0,0
220000,2,2,1,34,-1,-1,-1,-1,-1,-1,387,1969,389,1086,2099,390,390,390,391,0
400000,2,1,1,40,-1,-1,-1,-1,-1,-1,6376,4382,167621,5949,4403,1250,168459,3301,11168,0
150000,2,2,1,36,0,0,0,0,0,0,339351,100683,79942,7000,3500,3000,5242,3009,4000,0
200000,2,2,1,36,2,2,-2,-2,-2,-2,2500,0,0,0,0,0,0,0,0,1
30000,2,2,1,43,-1,-1,0,0,0,0,661,26195,27924,25166,1437,1451,1166,2900,600,0
170000,2,2,2,30,0,0,0,0,0,0,106667,85601,58547,3458,3426,2711,1779,1940,2000,0
180000,2,2,1,30,1,2,-1,0,0,0,18435,3842,10480,0,3842,5000,5000,10000,5000,0
300000,2,2,1,31,0,0,0,-1,-1,-1,5361,3822,1622,1060,1182,1108,1630,0,0,0
100000,2,2,2,32,0,0,0,2,0,0,76112,96445,92644,4500,25445,0,3500,6790,0,0
500000,2,1,1,38,-1,0,-1,0,0,0,5410,36861,34255,2700,36861,10000,20055,1000,5622,0
80000,2,3,1,40,0,0,0,0,0,0,34965,37082,38922,1578,2000,2000,1397,2500,3000,0
60000,2,2,2,40,0,0,0,0,0,0,61756,55390,22032,2200,2100,8000,800,1000,1000,0
50000,2,2,1,37,0,0,0,0,0,-1,24380,21940,24048,1366,1400,1200,5000,5017,71,0
500000,2,3,1,48,-1,-1,0,0,0,-1,485,6390,1060,6342,1228,1000,1060,23726,1084,0
50000,2,3,3,37,2,2,2,2,2,2,47676,49325,27019,2300,1500,0,3400,0,1200,1
160000,2,3,1,44,0,-1,-1,2,2,2,6061,2904,2753,2000,3037,0,1000,0,5000,0
180000,2,2,1,46,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0
520000,2,1,1,46,1,2,2,0,0,2,133890,37238,55826,5022,0,20000,40000,0,5000,0
160000,2,1,1,33,-1,-1,-1,-1,-1,-1,5459,2141,5816,20415,2141,2144,5816,2144,1456,0
380000,2,1,1,35,-1,-1,-1,-1,-1,-1,472,10472,25356,14985,10472,39993,25356,39772,54002,0
440000,2,2,1,33,0,0,0,2,0,0,411970,443407,440000,15003,30000,0,9000,788,0,0
280000,2,1,2,33,2,0,0,0,0,0,3192,7860,13516,2000,3000,3000,3000,3000,3000,0
130000,2,2,1,35,0,0,0,0,0,0,63281,60955,62393,10000,5000,2142,5000,4000,9500,0
250000,2,2,1,31,1,-2,-2,-1,-1,-1,0,0,0,0,0,1000,0,1013,0,0
360000,2,2,1,39,1,-1,-1,-1,-1,-1,0,173,287,791,173,1640,287,2426,507,0
